implacable,adjective,Not able to be placated or appeased.,no sentence.
forgery,noun,counterfeit; fake,the forgery of horseshoes
supplant,verb,uproot; wrench; dethrone; oust; replace; supersede; take over,Will online dictionaries ever supplant paper dictionaries?
inundate,verb,beflood; deluge; flood; beflood; deluge; flood,The Dutch would sometimes inundate the land to hinder the Spanish army.
occult,verb,To cover or hide from view.,The Earth occults the Moon during a lunar eclipse.
strut,verb,swagger,"He strutted about the yard, thinking himself master of all he surveyed."
precipitous,adjective,heedless; hotheaded; impetuous; headlong; precipitant; precipitous; brant; steep-to; abrupt; precipitous; subitaneous,a precipitous cliff
impediment,noun,A hindrance; that which impedes or obstructs progress.,no sentence.
nausea,noun,"A feeling of illness or discomfort in the digestive system, usually characterized by a strong urge to vomit.",no sentence.
ostentatious,adjective,Of ostentation.,no sentence.
malign,adjective,Malignant.,a malign ulcer
flounder,noun,"A European species of flatfish having dull brown colouring with reddish-brown blotches; fluke, European flounder, Platichthys flesus.",no sentence.
flop,verb,To fall heavily due to lack of energy.,"He flopped down in front of the television, exhausted from work."
impunity,noun,Exemption from punishment.,no sentence.
pedestrian,adjective,Of or intended for those who are walking.,pedestrian crossing
obese,adjective,"Extremely overweight, especially: weighing more than 20% (for men) or 25% (for women) over their ideal weight determined by height and build; or, having a body mass index over 30 kg/m2.",no sentence.
illicit,noun,A banned or unlawful item.,no sentence.
practitioner,noun,"A person who practices a profession or art, especially law or medicine.",no sentence.
sate,verb,fill up; satiate,"At last he stopped, his hunger and thirst sated."
harangue,verb,admonish; berate; lecture,The angry motorist leapt from his car to harangue the other driver.
swindle,verb,be sold a pup; swizz,"The two men swindled the company out of $160,000."
mistrust,noun,"Lack of trust or confidence; distrust, untrust.",no sentence.
indigenous,adjective,"Born or originating in, native to a land or region, especially before an intrusion.",no sentence.
plaintiff,noun,A party bringing a suit in civil law against a defendant; accusers.,no sentence.
jeopardy,noun,danger; gamble; hazard; peril; risk,The poor condition of the vehicle put its occupants in constant jeopardy.
mediocre,adjective,common; commonplace; ordinary,I'm pretty good at tennis but only mediocre at racquetball.
tacit,adjective,"Expressed in silence; implied, but not made explicit; silent.","tacit consent : consent by silence, or by not raising an objection"
perennial,adjective,everlasting; perpetual; timeless; permanent; perpetual; unceasing; recurring; repetitious,a perennial stream
guile,noun,Astuteness often marked by a certain sense of cunning or artful deception.,no sentence.
jovial,adjective,"Cheerful and good-humoured; jolly, merry.",no sentence.
intrepid,adjective,Fearless; bold; brave.,no sentence.
pernicious,adjective,Causing much harm in a subtle way.,no sentence.
grazing,verb,"To feed or supply (cattle, sheep, etc.) with grass; to furnish pasture for.","1999: Although it is perfectly good meadowland, none of the villagers has ever grazed animals on the meadow on the other side of the wall. — Stardust, Neil Gaiman, page 4 (2001 Perennial Edition)."
topple,verb,"To push, throw over, overturn or overthrow something",The massed crowds toppled the statue of the former dictator.
propensity,noun,predilection; proclivity; propension,He has a propensity for lengthy discussions of certain favorite topics.
reticent,adjective,Keeping one's thoughts and opinions to oneself; reserved or restrained.,no sentence.
plod,noun,A slow or labored walk or other motion or activity.,We started at a brisk walk and ended at a plod.
plumb,noun,"A little mass of lead, or the like, attached to a line, and used by builders, etc., to indicate a vertical direction.",no sentence.
pedant,noun,A teacher or schoolmaster.,no sentence.
stigma,noun,A mark of infamy or disgrace.,no sentence.
protracted,verb,prolong,to protract a decision or duty
omnipotent,noun,An omnipotent being.,no sentence.
ostensible,adjective,"Appearing as such; being such in appearance; professed, supposed (rather than demonstrably true or real).","The ostensible reason for his visit to New York was to see his mother, but the real reason was to get to the Yankees game the next day."
prune,noun,A plum.,no sentence.
gaudy,noun,One of the large beads in the rosary at which the paternoster is recited.,no sentence.
vindictive,adjective,"Having a tendency to seek revenge when wronged, vengeful.",no sentence.
lucrative,adjective,Producing a surplus; profitable.,no sentence.
ingenuous,adjective,Naive and trusting.,no sentence.
obsolete,adjective,abortive; obscure; rudimental; antiquated; deprecated; disused,"It is speculated that, within a few years, the Internet's speedy delivery of news worldwide will make newspapers obsolete."
varnish,noun,"A type of paint with a solvent that evaporates to leave a hard, transparent, glossy film.",no sentence.
vehemence,noun,"An intense concentration, force or power.",The bear attacked with vengeance and vehemence.
pillage,noun,The spoils of war.,no sentence.
stifled,verb,hinder; restrain; suppress; throttle,The army stifled the rebellion.
tentative,noun,A trial; an experiment; an attempt.,no sentence.
provocation,noun,"The act of provoking, inciting or annoying someone into doing something",no sentence.
stint,verb,To be sparing or mean.,"The next party you throw, don't stint on the beer."
tremor,noun,"A shake, quiver, or vibration.",She felt a tremor in her stomach before going on stage.
reciprocal,adjective,reflexive; contrary; converse; cross; inverse; inverted; opposite; mutual; two-way,reciprocal love; reciprocal duties
profuse,adjective,In great quantity or abundance; liberal or generous to the point of excess.,She grew profuse amounts of zucchini and pumpkins.
lizard,noun,"Any reptile of the order Squamata that is not a snake, usually having four legs, external ear openings, movable eyelids and a long slender body and tail.",no sentence.
obtrude,verb,To proffer (something) by force; to impose (something) on someone or into some area.,no sentence.
mercenary,noun,"One motivated by gain, especially monetary.",no sentence.
vogue,verb,To light a cigarette.,Vogue me up.
incongruous,adjective,incongruitous,20 and 25 are incongruous with respect to 4.
invert,verb,To turn (something) upside down or inside out; to place in a contrary order or direction.,"to invert a cup, the order of words, rules of justice, etc."
ponderous,adjective,"Heavy, massive, weighty.",no sentence.
peremptory,noun,"A challenge to the admission of a juror, without the challenger needing to show good cause.",no sentence.
precarious,adjective,Dangerously insecure or unstable; perilous.,no sentence.
gird,verb,To bind with a flexible rope or cord.,The fasces were girt about with twine in bundles large.
inquisitive,adjective,Eager to acquire knowledge.,no sentence.
overture,noun,An opening; a recess or chamber.,no sentence.
pestilence,noun,"Any epidemic disease that is highly contagious, infectious, virulent and devastating.",no sentence.
whimsical,adjective,Given to whimsy.,no sentence.
intact,adjective,"Left complete or whole; not touched, defiled, sullied or otherwise damaged",I packed my belongings carefully so that they would survive the move intact.
placate,verb,To calm; to bring peace to; to influence someone who was furious to the point that they become content or at least no longer irate.,no sentence.
flinch,noun,A reflexive jerking away.,My eye doctor hates the flinch I have every time he tries to get near my eyes.
improvise,verb,fly by the seat of one's pants; play by ear; punt; think on one's feet; wing it,"He had no speech prepared, so he improvised."
recompense,noun,"An equivalent returned for anything given, done, or suffered; compensation; reward; amends; requital.",no sentence.
prodigal,adjective,Wastefully extravagant.,He found himself guilty of prodigal spending during the holidays.
oblique,noun,An oblique line.,no sentence.
tout,verb,pimp; pitch; promote; spruik,Mary has been touted as a potential succesor to the current COE.
parasite,noun,A person who lives on other people's efforts or expense and gives little or nothing back.,no sentence.
perpetuate,verb,To make perpetual; to preserve from extinction or oblivion.,no sentence.
wan,adjective,"Bland, uninterested.",A wan expression
sordid,adjective,"Distasteful, ignoble, vile, or contemptible.",no sentence.
prerogative,noun,A hereditary or official right or privilege.,no sentence.
succumb,verb,To yield to an overpowering force or overwhelming desire.,"Thai culture as in many other Asian cultures, is succumbing to the influence of westernization."
veritable,adjective,True; genuine.,He is a veritable genius.
vigilance,noun,Alert watchfulness.,no sentence.
obliterate,verb,"To remove completely, leaving no trace; to wipe out; to destroy.",no sentence.
furtive,adjective,Stealthy.,no sentence.
tapestry,noun,"A heavy woven cloth, often with decorative pictorial designs, normally hung on walls.",no sentence.
plaintive,adjective,"Sounding sorrowful, mournful or melancholic.",a typically plaintive song from Radiohead
supplicate,verb,To entreat for; to ask for earnestly and humbly.,to supplicate blessings on Christian efforts to spread the gospel
wardrobe,noun,"A room for keeping clothes and armor safe, particularly a dressing room or walk-in closet beside a bedroom.",no sentence.
mitigate,verb,"To reduce, lessen, or decrease; to make less severe or easier to bear.",no sentence.
jeer,noun,A mocking remark or reflection.,no sentence.
tangible,noun,"A physical object, something that can be touched.",no sentence.
skeptical,adjective,"Having, or expressing doubt; questioning.","I can see why people are so skeptical [sic] about him, but I think he's on to something here. (regarded by organizations such as the BBC as an error)"
infuse,verb,To undergo infusion.,Let it infuse for five minutes.
ludicrous,adjective,laughable; ridiculous,He made a ludicrous attempt to run for office.
outset,noun,The beginning or initial stage of something.,"He agreed and understood from the outset, so don't bother explaining again."
recourse,noun,The act of seeking assistance or advice.,no sentence.
wile,noun,allurement; beguilement,He was seduced by her wiles.
martial,adjective,soldierlike; warriorlike,martial preparations martial flowers (a reddish crystalline salt of iron)
stipulate,verb,To require (something) as a condition of a contract or agreement.,no sentence.
lucid,noun,A lucid dream.,no sentence.
overhaul,noun,"A major repair, remake, renovation, or revision.",The engine required a complete overhaul to run properly.
imperious,adjective,"Domineering, arrogant, or overbearing.",no sentence.
prone,adjective,neveling; nuel; prostrate,prone position
odious,adjective,contemptible; despicable; detestable; hated; reviled; unsavory,Scrubbing the toilet is an odious task.
frenzy,noun,A state of wild activity or panic.,She went into a cleaning frenzy to prepare for the unexpected guests.
stark,adjective,"Plain in appearance; barren, desolate.","I picked my way forlornly through the stark, sharp rocks."
metaphysics,noun,"The branch of philosophy which studies fundamental principles intended to describe or explain all that is, and which are not themselves explained by anything more fundamental; the study of first principles; the study of being insofar as it is being (ens in quantum ens).",Philosophers sometimes say that metaphysics is the study of the ultimate nature of the universe.
sip,verb,leak,The water steadily seeped in through the thirl.
heretic,noun,Someone who believes contrary to the fundamental tenets of a religion they claim to belong to.,no sentence.
lull,verb,appease; quiet; soothe,The storm lulled.
transgress,verb,To exceed or overstep some limit or boundary.,no sentence.
frivolous,adjective,"Silly, especially at an inappropriate time or in an inappropriate manner.",no sentence.
hamper,verb,To put into a hamper.,Competition pigeons are hampered for the truck trip to the point of release where the race back starts.
impair,verb,To weaken; to affect negatively; to have a diminishing effect on.,no sentence.
imperative,adjective,Essential; crucial; extremely important.,It is imperative that you come here right now.
truce,noun,A period of time in which no fighting takes place due to an agreement between the opposed parties,no sentence.
flirt,verb,To throw (something) with a jerk or sudden movement; to fling.,They flirt water in each other's faces.
insinuate,verb,To hint; to suggest tacitly (usually something bad) while avoiding a direct statement.,She insinuated that her friends had betrayed her.
rigor,noun,Short for rigor mortis.,no sentence.
temperate,adjective,Moderate; not excessive,a temperate climate.
sinister,adjective,Evil or seemingly evil; indicating lurking danger or harm.,sinister influences
luminous,adjective,Emitting light; glowing brightly.,no sentence.
uproar,noun,"Tumultuous, noisy excitement.",no sentence.
posture,verb,"To put one's body into a posture or series of postures, especially hoping that one will be noticed and admired","If you're finished posturing in front of the mirror, can I use the bathroom now?"
vindicate,verb,"To clear of an accusation, suspicion or criticism.",to vindicate someone's honor
meddle,verb,To interfere in or with; to concern oneself with unduly.,no sentence.
intricate,adjective,Having a great deal of fine detail or complexity.,The architecture of this clock is very intricate.
pebble,verb,To deposit water droplets on the ice.,to pebble the ice between games
odium,noun,Hatred; dislike.,"His conduct brought him into odium, or, brought odium upon him."
shun,verb,"To avoid, especially persistently.",Acrophobes shun mountaineering.
vulnerable,adjective,defenceless; helpless; powerless; unguarded; unprotected; weak,It's okay to get vulnerable every now and again.
susceptible,adjective,Likely to be affected by something,He was susceptible to minor ailments.
smother,verb,conceal; cover up; hide; stifle,to smother a fire with ashes
pan,noun,"A wide, flat receptacle used around the house, especially for cooking.",no sentence.
oblivion,noun,forgetness,He regularly drank himself into oblivion.
usurp,verb,"To seize power from another, usually by illegitimate means.",no sentence.
steadfast,adjective,Fixed or unchanging; steady.,no sentence.
prodigious,adjective,Very big in size or quantity; gigantic; colossal; huge.,no sentence.
foster,verb,To cultivate and grow something.,Our company fosters an appreciation for the arts.
presumption,noun,"The act of presuming, or something presumed",no sentence.
impede,verb,To get in the way of; to hinder.,no sentence.
pervade,verb,To be in every part of; to spread through.,Cruel wars pervade history.
ordinance,noun,A local law,no sentence.
impetuous,adjective,"Making arbitrary decisions, especially in an impulsive and forceful manner.",no sentence.
impudent,adjective,bold; brazen-faced; impertinent,The impudent children would not stop talking in class.
spine,noun,"The series of bones situated at the back from the head to the pelvis of a person, or from the head to the tail of an animal; backbone, vertebral column.",no sentence.
ominous,adjective,inauspicious; portentous; threatening; portentous; sinister; threatening,"California poll support for Jerry Brown's tax increases has ominous implications for U.S. taxpayers too Los Angeles Times Headline April 25, 2011"
placid,adjective,Calm and quiet; peaceful; tranquil,a placid disposition
judicious,adjective,"Having, characterized by, or done with good judgment or sound thinking.",no sentence.
treacherous,adjective,Unreliable; dangerous.,a treacherous mountain trail
wary,adjective,careful; cautious; chary; guarded; careful; circumspect; scrupulous,He is wary of dogs.
lumber,verb,"(with with) To load down with things, to fill, to encumber, to impose an unwanted burden on",I got lumbered with that boring woman all afternoon.
ghastly,adjective,lurid,The play was simply ghastly.
invoke,verb,appeal; cite; reference; bring about; incite; call; execute; launch; run; appeal; petition; solicit; invocate,The envoy invoked the King of Kings's magnanimity to reduce his province's tribute after another drought.
indict,verb,To accuse of wrongdoing; charge.,a book that indicts modern values
rejoicing,noun,An act of showing joy.,There was much rejoicing when the good news finally arrived.
pertinent,adjective,Important with regard to (a subject or matter); relevant,no sentence.
uphold,verb,To hold up; to lift on high; to elevate.,no sentence.
insensible,adjective,Unable to be perceived by the senses.,no sentence.
subside,verb,To fall into a state of calm; to be calm again; to settle down; to become tranquil; to abate.,The fever has subsided.
gravel,noun,"Small fragments of rock, used for laying on the beds of roads and railways, and as ballast.",no sentence.
premise,noun,A proposition antecedently supposed or proved; something previously stated or assumed as the basis of further argument; a condition; a supposition.,no sentence.
valiant,noun,"A person who acts with valor, showing hero-like characteristics in the midst of danger.",no sentence.
withhold,verb,To keep (a physical object that one has obtained) to oneself rather than giving it back to its owner.,no sentence.
trample,verb,To crush something by walking on it.,to trample grass or flowers
lavish,verb,To give out extremely generously; to squander.,They lavished money on the dinner.
limp,verb,(of a vehicle) To travel with a malfunctioning system of propulsion.,The bomber limped home on one engine.
slack,adjective,easy; moderate; slow,a slack rope
precipitate,verb,accelerate; advance; hasten; speed up; cast; fling; throw; headlong,it precipitated their success
waver,verb,To sway back and forth; to totter or reel.,Flowers wavered in the breeze.
precipice,noun,A very steep cliff.,no sentence.
venerable,adjective,"Commanding respect because of age, dignity, character or position.",no sentence.
vicious,adjective,"Violent, destructive and cruel.",no sentence.
prodigy,noun,An extraordinary thing seen as an omen; a portent.,no sentence.
fret,verb,"To make rough, to agitate or disturb; to cause to ripple.",to fret the surface of water
mirth,noun,The emotion usually following humour and accompanied by laughter; merriment; jollity; gaiety.,no sentence.
levy,verb,"To impose (a tax or fine) to collect monies due, or to confiscate property.",to levy a tax
proclamation,noun,A statement which is proclaimed; formal public announcement.,no sentence.
grumble,verb,"To make a low, growling or rumbling noise, like a hungry stomach or certain animals.",The distant thunder grumbles.
perch,noun,Any of the three species of spiny-finned freshwater fish in the genus Perca.,no sentence.
plea,noun,plaidoyer,a plea for mercy
propriety,noun,The particular character or essence of someone or something; individuality.,no sentence.
rash,adjective,brash; heady; hotheaded; impulsive; inconsiderate; precipitate,rash words spoken in the heat of debate
loom,noun,A utensil; tool; a weapon; (usually in compound) an article in general.,no sentence.
remorse,noun,A feeling of regret or sadness for doing wrong or sinning.,no sentence.
shatter,verb,To violently break something into pieces.,The miners used dynamite to shatter rocks.
mend,verb,"To repair, as anything that is torn, broken, defaced, decayed, or the like; to restore from partial decay, injury, or defacement.",My trousers have a big rip in them and need mending.
shrill,adjective,High-pitched and piercing.,The woods rang with shrill cries of the birds.
stray,noun,"Any domestic animal that has no enclosure, or its proper place and company, and wanders at large, or is lost; an estray.",no sentence.
latitude,noun,"The angular distance north or south from a planet's equator, measured along the meridian of that particular point.",no sentence.
traitor,noun,"Someone who violates an allegiance and betrays their country; someone guilty of treason; one who, in breach of trust, delivers their country to an enemy, or yields up any fort or place entrusted to his defense, or surrenders an army or body of troops to the enemy, unless when vanquished",no sentence.
intrigue,noun,A complicated or clandestine plot or scheme intended to effect some purpose by secret artifice; conspiracy; stratagem.,no sentence.
linen,noun,Thread or cloth made from flax fiber.,no sentence.
forge,noun,Furnace or hearth where metals are heated prior to hammering them into shape.,no sentence.
fraud,noun,The crime of stealing or otherwise illegally obtaining money by use of deception tactics.,no sentence.
formidable,adjective,Difficult to defeat or overcome.,a formidable opponent
reckless,adjective,Careless or heedless; headstrong or rash.,no sentence.
guarded,verb,"To keep watch over, in order to prevent escape or restrain from acts of violence, or the like.",Guard the prisoner.
prolong,verb,draw out,The government shouldn't prolong deciding on this issue any further.
venerate,verb,To treat with great respect and deference.,no sentence.
pluck,verb,To pull something sharply; to pull something out,She plucked the phone from her bag and dialled.
recede,verb,withdraw,to recede conquered territory
indignant,adjective,"Showing anger or indignation, especially at something unjust or wrong.",no sentence.
redeem,verb,To recover ownership of something by buying it back.,no sentence.
subdue,verb,"To overcome, quieten, or bring under control.",no sentence.
gravity,noun,The state or condition of having weight; weight; heaviness.,no sentence.
vex,noun,A trouble.,no sentence.
torment,verb,To cause severe suffering to (stronger than to vex but weaker than to torture.),The child tormented the flies by pulling their wings off.
perplex,noun,A difficulty.,no sentence.
quiver,noun,"A container for arrows, crossbow bolts or darts, such as those fired from a bow, crossbow or blowgun.",no sentence.
ingenious,adjective,Displaying genius or brilliance; tending to invent.,This fellow is ingenious; he fixed a problem I didn't even know I had.
petition,verb,"To make a request to, commonly in written form.",The villagers petitioned the council to demolish the dangerous building.
vanity,noun,"That which is vain, futile, or worthless; that which is of no value, use or profit.",no sentence.
sober,verb,(often with up) To overcome or lose a state of intoxication.,It took him hours to sober up.
frown,noun,"A facial expression in which the eyebrows are brought together, and the forehead is wrinkled, usually indicating displeasure, sadness or worry, or less often confusion or concentration.",no sentence.
stoop,noun,The staircase and landing or porch leading to the entrance of a residence.,no sentence.
substantial,adjective,Having a substance; actually existing.,substantial life
literal,adjective,Exactly as stated; read or understood without additional interpretation; according to the letter or verbal expression; real; not figurative or metaphorical.,The literal translation is “hands full of bananas” but it means empty-handed.
harbor,noun,Any place of shelter.,The neighborhood is a well-known harbor for petty thieves.
sway,verb,To move or swing from side to side; or backward and forward; to rock.,sway to the music;  The trees swayed in the breeze.
proposition,noun,The act of offering (an idea) for consideration.,no sentence.
jest,verb,banter; kid; mock; tease,Surely you jest!
steep,adjective,"Of a near-vertical gradient; of a slope, surface, curve, etc. that proceeds upward at an angle near vertical.",a steep hill or mountain; a steep roof; a steep ascent; a steep barometric gradient
flatter,adjective,deflate; punctured; even; planar; plane; smooth; uniform; still; unfizzy; flabby; boring; dull; uninteresting; monotone,The land around here is flat.
obscure,adjective,cimmerian; dingy; fathomless; inscrutable; fuzzy; ill-defined; occluded; secluded; enigmatic; esoteric; mysterious,an obscure passage or inscription;    The speaker made obscure references to little-known literary works.
pine,noun,pine tree; pinewood,The northern slopes were covered mainly in pine.
stake,verb,bet; hazard; wager,to stake vines or plants
scattered,verb,To (cause to) separate and go in different directions; to disperse.,The crowd scattered in terror.
peer,noun,A look; a glance.,no sentence.
strive,noun,Striving; earnest endeavor; hard work.,no sentence.
subsequent,adjective,next,"Growth was dampened by a softening of the global economy in 2001, but picked up in the subsequent years due to strong growth in China."
indulge,verb,coddle; cosset; pamper; spoil,He looked at the chocolate but didn't indulge.
spell,noun,cantrip; cantrip; incantation,He cast a spell to cure warts.
plead,verb,"To present (an argument or a plea), especially in a legal case.",The defendant has decided to plead not guilty.
stiff,verb,"To fail to pay that which one owes (implicitly or explicitly) to another, especially by departing hastily.","Realizing he had forgotten his wallet, he stiffed the taxi driver when the cab stopped for a red light."
prudent,adjective,considerate; provident,His prudent career moves reliably brought him to the top
profound,adjective,"Intellectually deep; entering far into subjects; reaching to the bottom of a matter, or of a branch of learning; thorough",a profound investigation
presume,verb,With infinitive object: to be so presumptuous as (to do something) without proper authority or permission.,I wouldn't presume to tell him how to do his job.
vigor,noun,"Active strength or force of body or mind; capacity for exertion, physically, intellectually, or morally; energy.",no sentence.
precious,adjective,saccharine; syrupy; twee; dear; valuable,"The crown had many precious gemstones.   This building work needs site access, and tell the city council that I don't care about a few lorry tyre ruts across their precious grass verge."
startle,verb,deter; alarm; frighten; scare; surprise; start,a horse that startles easily
induce,verb,entice; inveigle; put someone up to something; bring about; instigate; prompt; provoke; stimulate; trigger,His meditation induced a compromise.   Opium induces sleep.
neglect,verb,let slide; fail; forget; disregard; take no notice of,to neglect duty or business;  to neglect to pay debts
notion,noun,"Mental apprehension of whatever may be known, thought, or imagined; idea, concept.",no sentence.
manifest,verb,"To show plainly; to make to appear distinctly, usually to the mind; to put beyond question or doubt; to display; to exhibit.",His courage manifested itself through the look on his face.
swift,noun,A small plain-colored bird of the family Apodidae that resembles a swallow and is noted for its rapid flight.,no sentence.
pitch,noun,"A sticky, gummy substance secreted by trees; sap.",It is hard to get this pitch off my hand.
prompt,verb,To lead (someone) toward what they should say or do.,I prompted him to get a new job.
obvious,adjective,"Easily discovered, seen, or understood; self-explanatory.",no sentence.
strain,noun,Treasure.,no sentence.
weary,adjective,Having the strength exhausted by toil or exertion; tired; fatigued.,A weary traveller knocked at the door.
opportune,adjective,seasonable; timesome; appropriate; proper,This would be an opportune spot for a picnic.
note,verb,To notice with care; to observe; to remark; to heed.,"If you look to the left, you can note the old cathedral."
