debunk,verb,"expose as false ideas and claims, especially while ridiculing.","Richard Dawkins tries to debunk religious belief, but his ridicule tends to push people away from his points rather than convince them."
scintillating,adjective,describes someone who is brilliant and lively.,Richard Feynman was renowned for his scintillating lectures--the arcana of quantum physics was made lucid as he wrote animatedly on the chalkboard.
tumult,noun,"a state of chaos, noise and confusion.","Riots broke out just in front of our apartment building, and the tumult continued late into the night."
discriminate,verb,recognize or perceive the difference.,"Sarah couldn't discriminate between a good wine and a bad wine, so she avoided wine tastings. This word has other definitions but this is the most important one for the GRE."
prolific,adjective,intellectually productive.,"Schubert was the most prolific composer, producing hundreds of hours of music before he died at the age of 31."
eminent,adjective,standing above others in quality or position.,"Shakespeare is an eminent author in the English language, but I find his writing uninteresting and melodramatic."
wanting,adjective,lacking.,"She did not think her vocabulary was wanting, yet there were so many words that inevitably she found a few she didn't know."
dispatch,noun,the property of being prompt and efficient.,"She finished her thesis with dispatch, amazing her advisors who couldn't believe she hadn't written 60 scholarly pages so quickly. This word has other definitions but this is the most important one for the GRE."
enamor,verb,attraction or feeling of love.,"She is completely enamored with Justin Bieber, and goes to all his concerts on the East coast."
chagrin,verb,cause to feel shame; hurt the pride of.,She never cared what others said about her appearance but was chagrined by the smallest comment from her mother.
patronize,verb,treat condescendingly.,"She says she genuinely wanted to help me, but instead she patronized me, constantly pointing out how I was inferior to her. This word has other definitions but this is the most important one for the GRE."
spurn,verb,reject with contempt.,"She spurned all his flattery and proposals, and so he walked off embarrassed and sad."
audacity,noun,aggressive boldness in social situations.,She surprised her colleagues by having the audacity to publically criticize the findings of an distinguished scientist.
base,adjective,"the lowest, class were without any moral principles.",She was not so base as to begrudge the beggar the unwanted crumbs from her dinner plate. This word has other definitions but this is the most important one for the GRE.
enthrall,verb,hold spellbound.,"She was so enthralled by the movie that she never heard people screaming, ""Fire! Fire!"" in the neighboring theater."
winsome,adjective,charming in a childlike or naive way.,"She was winsome by nature, and many people were drawn to this free and playful spirit. Basic Words."
jaundice,adjective,to be biased against due to envy or prejudice.,"Shelly was jaundiced towards Olivia; though the two had once been best friends, Olivia had become class president, prom queen, and, to make matters worse, the girlfriend of the one boy Shelly liked."
nonplussed,verb,unsure how to act or respond.,Shirley was totally nonplussed when the angry motorist cut her off and then stuck his finger out the window.
lambast,verb,criticize severely or angrily.,"Showing no patience, the manager utterly lambasted the sales team that lost the big account."
avaricious,adjective,excessively greedy.,Since avaricious desire is similar to gluttony or lust--sins of excess--it was listed as one of the seven deadly sins by the Catholic church.
summit,noun,a meeting of high-level leaders.,"Since climate change policy has been mired in congressional fighting, this summit should help set the goals for president's next term."
umbrage,noun,a feeling of anger caused by being offended.,"Since he was so in love with her, he took umbrage at her comments, even though she had only meant to gently tease him."
dispensation,noun,an exemption from a rule or obligation.,"Since her father is a billionaire, she is given dispensation from many of the school's policies. This word has other definitions but this is the most important one for the GRE."
surreptitious,adjective,"stealty, taking pains not to be caught or detected.","Since his mom was a light sleeper, Timmy had to tiptoe surreptitiously through the entire house, careful to not make the floors creak, until he at last was able to enjoy his plunder: a box of chocolate chip cookies."
resignation,noun,the acceptance of something unpleasant that can't be avoided.,"Since Jack could not think of a convincing reason why he had to miss the seminar, he attended it with a sense of resignation. This word has other definitions but this is the most important one for the GRE."
culpability,noun,a state of guilt.,"Since John had left his banana peel at the top of the stairwell, he accepted culpability for Martha's broken leg."
cryptic,adjective,"mysterious or vague, usually intentionally.","Since Sarah did not want her husband to guess the Christmas present she had bought him, she only answered cryptically when he would ask her questions about it."
moot,adjective,open to argument or debate; undecidable in a meaningless or irrelevant way.,"Since the Board just terminated Steve as the CEO, what the finance committe might have thought of his proposed marketing plan for next year is now a moot point. This word has other definitions but this is the most important one for the GRE."
patent,adjective,glaringly obvious.,"Since the book had been through no fewer than six proof runs, the staff was shocked to see such a patent spelling mistake remaining, right in the middle of the front cover!."
ignominious,adjective,(used of conduct or character) deserving or bringing disgrace or shame.,"Since the politician preached ethics and morality, his texting of revealing photographs was ignominious, bringing shame on both himself and his party."
delegate,verb,give an assignment to (a person).,"Since the senior manager had to go on many international business trips, she was forced to delegate many of her responsibilities to two lower-level managers. This word has other definitions but this is the most important one for the GRE."
timorous,adjective,timid by nature or revealing fear and nervousness.,"Since this was her first time debating on stage and before an audience, Di's voice was timorous and quiet for the first 10 minutes."
curmudgeon,noun,"a grouchy, surly person.","Since Uncle Mike was the family curmudgeon, each Thanksgiving he was plied with copious amounts of wine, in the hope that she would become less grouchy."
begrudge,verb,to envy someone for possessing or enjoying something.,"Sitting all alone in his room, Harvey begrudged the happiness of the other children playing outside his window."
cadaverous,adjective,emaciated; gaunt.,Some actors take challenging roles in which they have to lose so much weight that they appear cadaverous.
cupidity,noun,greed for money.,Some believe people that amassing as much wealth as possible is the meaning to life--yet they often realize that cupidity brings anything but happiness.
plucky,adjective,marked by courage and determination.,"Some scouts initially doubted Pedroia because of his short stature, but he is a plucky player, surprising everyone with his boundless energy and fierce determination."
malodorous,adjective,having an unpleasant smell.,Some thermally active fountains spew sulfur fumes--the air around them is sometimes so malodorous that many have to plug their noses.
hoodwink,verb,to deceive or trick someone.,"Someone tried to hoodwink Marty with an email telling him that his uncle had just passed away, and to collect the inheritance he should send his credit card information."
truculent,adjective,"having a fierce, savage nature.","Standing in line for six hours, she became progressively truculent, yelling at DMV employees and elbowing other people waiting in line."
quandary,noun,state of uncertainty or perplexity especially as requiring a choice between equally unfavorable options.,"Steve certainly is in a quandary: if he doesn't call Elaine, she will blame him for everything, but if he does call her, the evidence of where he currently is could cost him his job."
sagacious,adjective,having good judgement and acute insight.,"Steve Jobs is surely one of the most sagacious CEOs, making Apple the most recognizable and valuable companies in the world."
finagle,verb,achieve something by means of trickery or devious methods.,Steven was able to finagle one of the last seats on the train by convincing the conductor that his torn stub was actually a valid ticket.
eke,verb,"To live off meager resources, to scrape by.","Stranded in a cabin over the winter, Terry was able to eke out an existence on canned food."
languish,verb,become feeble.,"Stranded in the wilderness for four days, the hiker languished, eating protein bars and nuts."
lionize,verb,assign great social importance to.,"Students in the U.S. learn to lionize Jefferson, Franklin, and Washington because they are the founding fathers of the nation."
insouciance,noun,lack of concern.,"Surprisingly, Hank had become a high-powered CEO; his high school friends remembered him as ""Hanky Panky"", who shrugged off each failed class with insouciance."
evenhanded,adjective,without partiality.,Teachers often have trouble being evenhanded to all of their varied students.
paradoxical,adjective,seemingly contradictory but nonetheless possibly true.,"That light could be both a particle and a wave seems paradoxical, but nonetheless, it is true."
vicarious,adjective,felt or undergone as if one were taking part in the experience or feelings of another.,"The advent of twitter is a celebrity stalker's dream, as he or she can--through hundreds of intimate ""tweets""--vicariously live the life of a famous person."
turgid,adjective,(of language) pompous and tedious.,"The amount of GRE vocabulary he used increased with his years--by the time he was 60, his novels were so turgid that even his diehard fans refused to read them."
apogee,noun,the highest point.,"The apogee of the Viennese style of music, Mozart's music continues to mesmerize audiences well into the 21st century."
fecund,adjective,intellectually productive.,"The artist had entered a fecund period, producing three masterpieces in the span of two months."
aesthetic,noun,a set of principles underlying and guiding the work of a particular artist or artistic movement.,"The artist operated according to a peculiar aesthetic, not considering any photograph to be worth publishing unless it contained a marine mammal."
ascendancy,noun,the state that exists when one person or group has power over another.,The ascendancy of the Carlsbad water polo team is clear--they have a decade of championships behind them.
sanction,verb,give authority or permission to.,The authorities have sanctioned the use of the wilderness reserve for public use; many expect to see. hikers an campers enjoying the park in the coming months.
construe,verb,interpreted in a particular way.,The author's inability to take a side on the issue was construed by both his opponents and supporters as a sign of weakness.
amalgam,noun,a mixture of multiple things.,"The band's music was an amalgam of hip-hop, flamenco and jazz, blending the three styles with surprising results."
arch,adjective,to be deliberately teasing.,"The baroness was arch, making playful asides to the townspeople; yet because they couldn't pick up on her dry humor, they thought her supercilious. This word has other definitions but this is the most important one for the GRE."
exegesis,noun,"critical explanation or analysis, especially of a text.",The Bible is fertile ground for exegesis--over the past five centuries there have been as many interpretations as there are pages in the Old Testament.
embryonic,adjective,in an early stage of development.,"The Board of Directors is hoping to launch a new product soon, but planning for the Z7 is in an embryonic stages. This word has other definitions but this is the most important one for the GRE."
amply,adverb,more than is adequate.,The boat was amply supplied for its year at sea--no man would go hungry or thirst.
coterminous,adjective,being of equal extent or scope or duration.,The border of the state is coterminous with geographic limits on travel; the east and north are surrounded by a nearly uncrossable river and the south by a desert.
hector,verb,to bully or intimidate.,"The boss's hectoring manner put off many employees, some of whom quit as soon as they found new jobs."
deleterious,adjective,harmful to living things.,The BP oil spill in the Gulf of Mexico was deleterious to the fishing industry in the southern states.
ersatz,adjective,not real or genuine; phony.,"The car dealer's ersatz laughter was immediately followed by a price quote, one that Shelley found highly inflated."
expurgate,verb,to remove objectionable material.,"The censor expurgated every reference to sex and drugs, converting the rapper's raunchy flow into a series of bleeps."
expound,verb,add details or explanation; clarify the meaning; state in depth.,"The CEO refused to expound on the decision to merge our department with another one, and so I quit."
sycophant,noun,a person who tries to please someone in order to gain a personal advantage,"The CEO was unaware of the damaging consequences of his choices, largely because he surrounded himself with sycophants who would never dare criticize him."
snide,adjective,expressive of contempt; derogatory or mocking in an indirect way.,"The chairman interpreted Taylor's question about promotions as a snide remark, but in all innocence Taylor was trying to figure out the company's process."
chauvinist,noun,a person who believes in the superiority of their group.,"The chauvinist lives on both sides of the political spectrum, outright shunning anybody whose ideas are not consistent with his own."
imbroglio,noun,a confusing and potentially embarrassing situation.,"The chef cook-off featured one gourmand who had the unfortunate distinction of mixing the wrong broths, creating an imbroglio that diners would not soon forget."
propitious,adjective,presenting favorable circumstances; likely to result in or show signs of success,"The child's heartbeat is still weak, but I am seeing many propitious signs and I think that she may be healing."
arriviste,noun,a person who has recently reached a position of power; a social climber.,The city center was aflutter with arrivistes who each tried to outdo one another with their ostentatious sports cars and chic evening dress.
malleable,adjective,capable of being shaped or bent or drawn out.,The clay became malleable and easy to work with after a little water was added.
antic,adjective,ludicrously odd.,"The clown's antic act was too extreme for the youngest children, who left the room in tears. This word has other definitions but this is the most important one for the GRE."
obstinate,adjective,resistant to guidance or discipline; stubbornly persistent.,"The coach suggested improvements Sarah might make on the balance beam, but she remained obstinate, unwilling to modify any of the habits that made her successful in the past."
dictatorial,adjective,expecting unquestioning obedience; characteristic of an absolute ruler,The coach was dictatorial in his approach: no players could ever argue or question his approach.
punctilious,adjective,marked by precise accordance with details.,The colonel was so punctilious about enforcing regulations that men fell compelled to polish even the soles of their shoes.
appropriate,verb,to allocate.,The committe appropriated the funds to its various members. This word has other definitions but this is the most important one for the GRE.
myopic,adjective,lacking foresight or imagination.,The company ultimately went out of business because the myopic managers couldn't predict the changes in their industry. This word has other definitions but this is the most important one for the GRE.
devolve,verb,pass on or delegate to another.,"The company was full of managers known for devolving tasks to lower management, but never doing much work themselves."
diabolical,adjective,to be extremely wicked like the devil.,"The conspirators, willing to dispatch anyone who stood in their way, hatched a diabolical plan to take over the city."
constituent,noun,an abstract part of something.,"The constituents of the metal alloy are nickle, copper, and tin."
factious,adjective,"produced by, or characterized by internal dissension.","The controversial bill proved factious, as dissension even within parties resulted."
implicate,verb,"to indicate in wrongdoing, usually a crime.","The crime boss was implicated for a long list of crimes, ranging from murder to disturbing the peace."
restive,adjective,restless.,The crowd grew restive as the comedian's opening jokes fell flat.
obtain,adjective,"be valid, applicable, or true.","The custom of waiting your turn in line does not obtain in some countries, in which many people try to rush to front of the line at the same time. This word has other definitions but this is the most important one for the GRE."
variance,noun,the quality of varying.,"The cynic quipped, ""There is not much variance in politicians; they all seem to prevaricate""."
decimation,noun,destroying or killing a large part of the population.,The decimation after atomic bombs were dropped on Hiroshima and Nagasaki is incomprehensible.
factitious,adjective,artificial; not natural.,The defendant's story was largely factitious and did not accord with eyewitness testimonies.
pecuniary,adjective,relating to or involving money.,The defendent was found guilty and had to serve a period of community service as well as pay pecuniary damages to the client.
desideratum,noun,something desired as a necessity.,The desideratum of the environmental group is that motorists should rely on carpooling.
devolve,verb,"grow worse (usually ""devolve into"").",The dialogue between the two academics devolved into a downright bitter argument.
grandiloquent,adjective,puffed up with vanity.,"The dictator was known for his grandiloquent speeches, puffing his chest out and using big, important- sounding words."
aesthetic,adjective,concerned with the appreciation of beauty.,"The director, not known for his aesthetic sensibilities, decided not to use costumes at all, and put on the play in everyday clothing."
palimpsest,noun,something that has been changed numerous times but on which traces of former iterations can still be seen.,"The downtown was a palimpsest of the city's checkered past: a new Starbucks had opened up next to an abandoned, shuttered building, and a freshly asphalted road was inches away from a pothole large enough to swallow a small dog."
simulacrum,noun,a bad imitation.,The early days of computer graphics made real people into a simalacrum that now seems comical.
meteoric,adjective,like a meteor in speed or brilliance or transience.,"The early spectacular successes propelled the pitcher to meteoric stardom, but a terribly injury tragically cut short his career."
morph,verb,To undergo dramatic change in a seamless and barely noticeable fashion.,The earnestness of the daytime talk shows of the 1970's has morphed into something far more sensational and vulgar: today guests actually standup and threaten to take swings at one another.
commendable,adjective,worthy of high praise.,The efforts of the firefighters running into the burning building were commendable.
despot,noun,a cruel and oppressive dictator.,"The Emperor Claudius was regarded as a fair-minded leader; his successor, Nero, was an absolute despot."
stymie,verb,hinder or prevent the progress or accomplishment of.,The engineers found their plans stymied at every turn and were ultimately able to make amlost no progress on the project.
enormity,noun,an act of extreme wickedness.,The enormity of Pol Pot's regime is hard to capture in words--within months hundreds of thousands of Cambodians lost their lives. This word has other definitions but this is the most important one for the GRE.
equitable,adjective,fair to all parties as dictated by reason and conscience.,The equitable distribution of ice cream to a group of 5 year olds will ensure little to no fighting--at least until the ice cream is gone.
flush,adjective,to be in abundance.,"The exam's passage is flush with difficult words, words that you may have learned only yesterday."
irrefutable,adjective,impossible to deny or disprove.,The existence of life on earth is irrefutable; the existence of intelligent life on earth is still hotly debated.
hamstrung,verb,made ineffective or powerless.,"The FBI has made so many restriction on the local police that they are absolutely hamstrung, unable to accomplish anything."
mawkish,adjective,overly sentimental to the point that it is disgusting.,"The film was incredibly mawkish, introducing highly likeable characters only to have them succumb to a devastating illnesses by the end of the movie."
equivocal,adjective,confusing or ambiguous.,The findings of the study were equivocal--the two researchers had different opinions on what the results signified.
halcyon,adjective,idyllically calm and peaceful; suggesting happy tranquillity; marked by peace and prosperity.,The first decade after WWI was a halcyon period in America with new-found wealth and rapidly improving technology.
enjoin,verb,give instructions to or direct somebody to do something with authority.,The government agency enjoined the chemical company to clean up the hazardous dump it had created over the years.
appropriate,verb,to give or take something by force.,"The government appropriated land that was occupied by squatters, sending them scurrying for another place to live. This word has other definitions but this is the most important one for the GRE."
tender,verb,offer up something formally.,The government was loath to tender more money in the fear that it might set off inflation. This word has other definitions but this is the most important one for the GRE.
animosity,noun,intense hostility.,The governor's animosity toward his rival was only inflamed when the latter spread false lies regarding the governor's first term.
negligible,adjective,so small as to be meaningless; insignificant.,"The GRE tests cumulative knowledge, so if you cram the night before it is, at best, likely to only have a negligible impact on your score."
internecine,adjective,(of conflict) within a group or organization.,"The guerilla group, which had become so powerful as to own the state police, was finally destroyed by an internecine conflict."
haughty,adjective,having or showing arrogant superiority to and disdain of those one views as unworthy.,The haughty manager didn't believe that any of his subordinates could ever have an insight as brilliant his own.
complementary,adjective,enhancing each other's qualities (for two things or more).,"The head waiter was careful to tell the amateur diners that red wine was complementary with beef, each bringing out subtle taste notes in the other."
taxing,adjective,use to the limit; exhaust.,The hike to the summit of Mt. Whitney was so taxing that I could barely speak or stand up. This word has other definitions but this is the most important one for the GRE.
sangfroid,noun,calmness or poise in difficult situations.,"The hostage negotiator exhibited a sangfroid that oftentimes was more menacing than the sword at his throat, or the gun at his head."
bridle,verb,anger or take offense.,The hostess bridled at the tactless dinner guests who insisted on eating before everybody had gotten their food.
unflappable,adjective,not easily perturbed or excited or upset; marked by extreme calm and composure.,"The house shook and the ground quaked, but my dad was unflappable and comforted the family."
impending,adjective,close in time; about to occur.,The impending doom of our world has been a discussed and debated for 2000 years--maybe even longer.
indigent,noun,a poor or needy person.,"The indigents, huddled under the overpass, tried to start a small bonfire in the hope of staying warm."
intermittent,adjective,stopping and starting at irregular intervals.,The intermittent thunder continued and the night was punctuated by cracks of lightning--a surreal sleepless night.
cornucopia,noun,an abundant supply of something good.,The International Food Expo was a cornucopia of culinary delights: gourmet foods from every continent were under one roof.
glut,noun,an excessive supply.,The Internet offers such a glut of news related stories that many find it difficult to know which story to read first.
cataclysm,noun,an event resulting in great loss and misfortune.,"The introduction of smallpox was a cataclysm for Native Americans, killing off more than half of their population."
serendipity,noun,"the instance in which an accidental, fortunate discovery is made.","The invention of the 3M Post It Note was serendipitous, because the scientist who had come up with the. idea was looking for a strong adhesive; the weak adhesive he came up with was perfect for holding a piece of paper in place but made it very easy for so."
apex,noun,the highest point.,The Ivy League is considered the apex of the secondary education system.
immaterial,adjective,not relevant.,"The judge found the defendant's comments immaterial to the trial, and summarily dismissed him from the witness stand."
impartial,adjective,free from undue bias or preconceived opinions.,The judge was not impartial since he had been bribed by the witness's family.
extenuating,adjective,making less guilty or more forgivable.,The jury was hardly moved by the man's plea that his loneliness was an extenuating factor in his crime of dognapping a prized pooch.
cosseted,verb,treat with excessive indulgence.,"The king and queen cosseted the young prince, giving him a prized miniature pony for his fifth birthday."
underwrite,verb,to support financially.,The latest symphony broadcast was made possible with underwriting from the Carnegie Endowment.
incisive,adjective,having or demonstrating ability to recognize or draw fine distinctions.,"The lawyer had an incisive mind, able in a flash to dissect a hopelessly tangled issue and isolate the essential laws at play."
unconscionable,adjective,unreasonable; unscrupulous; excessive.,"The lawyer's demands were so unconscionable that rather than pay an exorbitant sum or submit himself to any other inconveniences, the defendant decided to find a new lawyer."
dilapidated,adjective,in terrible condition.,The main house has been restored but the gazebo is still dilapidated and unuseable.
autocratic,adjective,offensively self-assured or given to exercising usually unwarranted power.,"The manager was finally fired for his autocratic leadership, which often bordered on rude and offensive."
churlish,adjective,lacking manners or refinement.,"The manager was unnecessarily churlish to his subordinates, rarely deigning to say hello, but always quick with a sartorial jab if someone happened to be wearing anything even slightly mismatching."
telltale,adjective,revealing.,"The many telltale signs of chronic smoking include yellow teeth, and a persistent, hacking cough."
deign,verb,do something that one considers to be below one's dignity.,The master of the house never deigned to answer questions from the servants.
aboveboard,adjective,open and honest.,"The mayor, despite his avuncular face plastered about the city, was hardly aboveboard -- some concluded that it was his ingratiating smile that allowed him to engage in corrupt behavior and get away with it."
artifice,noun,cunning tricks used to deceive others.,The mayoral candidates both spent much of the campaign accusing each other of artifices designed to mislead the voting public.
constituent,noun,a citizen who is represented in a government by officials for whom he or she votes,The mayor's constituents are no longer happy with her performance and plan to vote for another candidate in the upcoming election.
juxtapose,verb,place side by side.,The meaning of her paintings comes from a classical style which juxtaposes modern themes.
raffish,adjective,marked by a carefree unconventionality or disreputableness.,"The men found him raffish, but the women adored his smart clothes and casual attitude."
immure,verb,"to enclose, usually in walls.","The modern supermarket experience makes many feel claustrophobic, as they are immured in walls upon walls of products."
effacing,adjective,reluctant to draw attention to yourself.,"The most admirable teachers and respected leaders are those who are self-effacing, directing attention and praise to their students and workers."
remonstrate,verb,to make objections while pleading.,"The mothers of the kidnapped victims remonstrated to the rogue government to release their children, claiming that the detention violated human rights."
bastardization,noun,an act that debases or corrupts.,The movie World War Z is a complete bastardization of the book with little more in common than zombies and a title.
acme,noun,the highest point of achievement.,"The new Cessna airplanes will be the acme of comfort, offering reclining seats and ample legroom."
raillery,noun,light teasing.,"The new recruit was not bothered by the raillery, finding most of it light-hearted and good-natured."
bucolic,adjective,relating to the pleasant aspects of the country.,"The noble families of England once owned vast expanses of beautiful, bucolic land."
deride,verb,treat or speak of with contempt.,The nun derided the students for trying to sneak insects and worms into the classroom.
slapdash,adjective,carelessly and hastily put together.,"The office building had been constructed in a slapdash manner, so it did not surprise officials when, during a small earthquake, a large crack emerged on the fa̤ade of the building."
askance,adverb,with a look of suspicion or disapproval.,"The old couple looked askance on the teenagers seated next to them, whispering to each other, ""They've got rings through their noses and purple hair!""."
sententious,adjective,"to be moralizing, usually in a pompous sense.","The old man, casting his nose up in the air at the group of adolescents, intoned sententiously, ""Youth is wasted on the young.""."
reprisal,noun,a retaliatory action against an enemy in wartime.,"The Old Testament doctrine of an eye for an eye is not the kind of retaliation practiced in war; rather, an. arm, a leg, and both ears are the reprisal for the smallest scratch."
pariah,noun,an outcast.,"The once eminent scientist, upon being found guilty of faking his data, has become a pariah in the research community."
involved,adjective,"complicated, and difficult to comprehend.",The physics lecture became so involved that the undergraduate's eyes glazed over.
unviable,adjective,"not able to work, survive, or succeed (also spelled inviable).",The plan was obviously unviable considering that it lead to complete environmental destruction in the river valley.
mesmerize,verb,to spellbind or enthrall.,"The plot and the characters were so well developed that many viewers were mesmerized, unable to move their eyes from the screen for even a single second."
rebuke,verb,criticize severely or angrily; censure.,The police chief rebuked the two officers whose irresponsible decisions almost led to the deaths of seven innocent by-standers.
misconstrue,verb,interpret in the wrong way.,The politician never trusted journalists because he though that they misconstrue his words and misrepresent his positions.
demure,adjective,to be modest and shy.,The portrait of her in a simple white blouse was sweet and demure.
sinecure,noun,an office that involves minimal duties.,"The position of Research Director is a sinecure: the job entails almost no responsibilities, nor does the person in that position have to answer to anyone."
forthcoming,adjective,available when required or as promised.,"The President announced that the senators were about to reach a compromise, and that he was eager to read the forthcoming details of the bill."
promulgate,verb,state or announce.,"The President wanted to promulgate the success of the treaty negotiations, but he had to wait until Congress formally approved the agreement."
primacy,noun,the state of being first in importance.,"The primacy of Apple Computers is not guaranteed, as seen in the recent lawsuits and weak growth."
row,noun,an angry dispute.,The Prime Minister looked very foolish after his row with the foreign dignitary was caught on video and posted on youtube. This word has other definitions but this is the most important one for the GRE.
besmirch,verb,damage the good name and reputation of someone.,"The prince's distasteful choice of words besmirched not only his own name, but the reputation of the entire royal family."
precedent,noun,an example that is used to justify similar occurrences at a later time.,"The principal explained that even though one student had done modelling work outside of school, the outfits that student wore in those photographs in no way established a precedent for what could be worn at school dances."
reverent,adjective,feeling or showing profound respect or veneration.,"The professor could speak objectively about the other composers, but he always lectured about Brahms with a particularly reverent air, unable to offer a single criticism of his compositions."
pellucid,adjective,transparently clear; easily understandable.,The professor had a remarkable ability make even the most difficult concepts seem pellucid.
germane,adjective,relevant and appropriate.,"The professor wanted to tell the jury in detail about his new book, but the lawyer said it wasn't germane to the charges in the cases."
buck,verb,resist.,The profits at our firm bucked the general downturn that effected the real estate industry. This word has other definitions but this is the most important one for the GRE.
canard,noun,a deliberately misleading fabrication,The public will always be fooled by the media's canards.
conniving,verb,taking part in immoral and unethical plots.,"The queen was so conniving that, with the help of the prince, she tried to overthrow the king."
querulous,adjective,habitually complaining.,The querulous old woman was begining to wear down even the happier members of the staff with her ceaseless complaining.
machinate,verb,"engage in plotting or enter into a conspiracy, swear together",The rebels met at night in an abandoned barn to machinate.
dissipate,verb,squander or spend money frivolously.,The recent graduates dissipated their earnings on trips to Las Vegas and cruises in Mexico.
uncompromising,adjective,not making concessions.,"The relationship between Bart and Hilda ultimately failed because they were both so uncompromising, never wanting to change their opinions."
consummate,verb,to make perfect and complete in every respect.,The restoration of the ancient church was only consummated after a twenty years of labor. This word has other definitions but this is the most important one for the GRE.
inexorable,adjective,impossible to stop or prevent.,The rise of the computer was an inexorable shift in technology and culture.
subsume,verb,contain or include.,"The rogue wave quickly subsumed the pier and boardwalk, destroying everything in its path."
subversive,adjective,in opposition to a civil authority or government.,"The ruling political party has begun a campaign to shut down subversive websites that it deems as a threat to ""national safety.""."
impermeable,adjective,does not allow fluids to pass through.,"The sand bags placed on the river formed an impermeable barrier, protecting the town from flooding."
maintain,verb,to assert.,The scientist maintained that the extinction of dinosaurs was most likely brought about by a drastic change in climate.
simulacrum,noun,a representation of a person (especially in the form of sculpture).,The Shanghai Urban Planning Exhibition Center showcases a simulacrum of all the present and approved buildings in the city of Shanghai.
mulct,verb,to defraud or swindle.,"The so-called magical diet cure simply ended up mulcting Maria out of hundreds of dollars, but did nothing for her weight."
truncate,verb,reduce the length of something.,The soccer game was truncated when the monsoon rain began to fall.
ribald,adjective,humorously vulgar.,"The speaker was famous for his ribald humor, but the high school principal asked him to keep the talk G- rated when he spoke to the student body."
savvy,verb,get the meaning of something.,The student savvies the meaning of astrophysics with little effort.
undermine,adjective,to weaken (usually paired with an abstract term).,The student undermined the teacher's authority by questioning the teacher's judgment on numerous occasions.
afford,verb,provide with an opportunity.,The summit of Mt. Kilimanjaro affords a panoramic view that encompasses both Tanzania and Kenya. This word has other definitions but this is the most important one for the GRE.
enumerate,verb,determine the number or amount of.,The survey enumerates the number of happy workers and the number of unhappy workers.
unforthcoming,adjective,"uncooperative, not willing to give up information.","The teacher demanded to know who broke the window while he was out of the room, but the students understandably were unforthcoming."
implausible,adjective,describing a statement that is not believable.,The teacher found it implausible that the student was late to school because he had been kidnapped by outlaws on horseback.
behooves,verb,to be one's duty or obligation.,"The teacher looked down at the student and said, ""It would behoove you to be in class on time and complete your homework, so that you don't repeat freshman English for a third straight year.""."
derelict,adjective,(of a person) not doing one's duties.,The teacher was derelict in her duties because she hadn't graded a single student paper in three weeks.
lacerate,verb,deeply hurt the feelings of; distress.,The teacher was fired for lacerating a student who wrote a poor essay. This word has other definitions but this is the most important one for the GRE.
resurgent,adjective,rising again as to new life and vigor.,"The team sank to fourth place in June, but is now resurgent and about to win the division."
exalt,verb,praise or glorify.,"The teenagers exalted the rock star, covering their bedrooms with posters of him."
parvenu,noun,"a person who has suddenly become wealthy, but not socially accepted as part of a higher class.",The theater was full of parvenus who each thought that they were surrounded by true aristocrats.
debase,verb,reduce the quality or value of something.,The third-rate script so debased the film that not even the flawless acting could save it from being a flop.
assiduously,adverb,with care and persistence.,"The top college football program recruits new talent assiduously, only choosing those who were the top in their county."
malady,noun,a disease or sickness.,The town was struck by a malady throughout the winter that left most people sick in bed for two weeks.
recrimination,noun,mutual accusations.,"The two brothers sat and cried, pointing fingers and making elaborate recriminations of the other's guilt."
disenfranchise,verb,deprive of voting rights.,The U.S. Constitution disenfranchised women until 1920 when they were given the right to vote.
transient,adjective,lasting a very short time.,The unpredictable and transient nature of deja vu makes it a very difficult phenomenon to study properly.
rustic,adjective,characteristic of rural life; awkwardly simple and provincial.,"The vacation cabin had no electricity and no indoor plumbing, but despite these inconveniences, Nigel adored its rustic charm."
pontificate,verb,talk in a dogmatic and pompous manner.,"The vice-president would often pontificate about economic theory, as if no one else in the room were qualified to speak on the topic. This word has other definitions but this is the most important one for the GRE."
convivial,adjective,describing a lively atmosphere.,The wedding reception was convivial; friends who hadn't seen each other for ages drank and ate together before heading to the dance floor.
untrammeled,adjective,not confined or limited.,The whole notion of living untrammeled inspired the American Revolution and was enshrined in the Declaration of Independence and the Constitution.
tempered,adjective,moderated in effect.,The wide-eyed optimism of her youth was now tempered after she had worked many years in the criminal justice system.
duress,noun,compulsory force or threat.,The witness said he signed the contract under duress and argued that the court should cancel the agreement.
brazen,adjective,unrestrained by convention or propriety.,"Their large ""donations"" to the local police department gave the drug cartel the brazen confidence to do their business out in the open."
circumscribe,verb,restrict or confine.,Their tour of South America was circumscribed so that they saw only popular destinations and avoided the dangerous parts of cities. This word has other definitions but this is the most important one for the GRE.
myriad,noun,a large indefinite number.,There are a myriad of internet sites hawking pills that claim to boost energy for hours on end.
cosmopolitan,adjective,comprising many cultures; global in reach and outlook.,There are few cities in the world as diverse and cosmopolitan as New York.
surfeit,noun,an excessive amount of something.,There was no such thing as a surfeit of shopping for Nancy--she could stay at the outlet stores from opening to closing time.
embroiled,adjective,involved in argument or contention.,"These days we are never short of a D.C. politician embroiled in scandal--a welcome phenomenon for those who, having barely finished feasting on the sordid details of one imbroglio, can sink their teeth into a fresh one."
